User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,Resource_Allocation,posx,posy
8186,VoIP_Call,-91.7,28.1,0.2,0.8,79.2,7,37
8187,Emergency_Service,-4.1,22.2,2.9,4.5,94.6,47,7
8188,Voice_Call,-71.6,98.3,0.5,0.9,63.0,45,84
8189,Background_Download,-25.0,10.2,9.5,10.7,88.5,70,17
8190,File_Download,-69.8,58.0,13.0,13.2,68.8,95,8
8191,Streaming,-9.8,65.3,2.7,4.0,86.6,53,94
8192,Voice_Call,-22.2,20.7,0.4,0.5,96.4,85,91
8193,File_Download,-30.3,64.0,9.1,10.2,97.0,97,6
8194,Voice_Call,-31.3,72.3,0.1,0.7,94.3,22,79
8195,File_Download,-78.1,48.7,18.3,20.1,77.3,61,71
8196,Voice_Call,-92.3,39.8,0.3,0.6,53.4,86,9
8197,Emergency_Service,-39.2,87.7,7.7,9.2,65.7,64,81
8198,VoIP_Call,-27.0,44.3,0.2,0.5,86.2,64,38
8199,VoIP_Call,-26.2,45.9,0.5,0.8,89.6,52,8
8200,Video_Streaming,-91.1,17.7,7.7,9.2,96.4,64,74
8201,File_Download,-48.2,68.2,9.7,9.8,66.4,16,66
8202,Web_Browsing,-89.6,84.1,0.8,2.3,65.4,8,59
8203,Web_Browsing,-46.9,58.8,0.9,1.4,50.4,12,0
8204,Voice_Call,-94.0,57.3,0.5,1.7,85.3,63,93
8205,Voice_Call,-78.8,16.1,0.4,1.0,91.0,29,31
8206,Video_Streaming,-37.7,81.2,5.1,5.2,99.2,24,4
8207,Video_Streaming,-81.1,24.8,8.3,8.7,68.0,33,87
8208,Voice_Call,-98.8,87.0,0.4,1.2,55.8,86,89
8209,Web_Browsing,-26.6,46.8,0.6,0.8,85.6,14,94
8210,File_Download,-1.6,74.3,8.6,9.3,66.9,59,91
8211,Video_Call,-92.4,77.2,1.3,1.9,74.8,72,81
8212,Background_Download,-60.9,24.5,6.4,8.4,77.5,51,64
8213,Voice_Call,-98.9,17.8,0.4,0.5,81.2,81,90
8214,Web_Browsing,-0.5,36.0,0.6,2.4,56.8,36,63
8215,Web_Browsing,-68.4,29.1,0.8,2.2,65.9,88,37
8216,Online_Gaming,-17.3,30.0,1.6,2.0,64.2,98,6
8217,Online_Gaming,-57.1,88.4,2.6,4.3,59.2,3,77
8218,Streaming,-60.1,60.8,2.1,2.4,81.4,16,70
8219,File_Download,-84.5,87.4,12.4,13.0,99.9,33,77
8220,Streaming,-92.1,46.5,4.5,4.8,52.3,32,61
8221,Voice_Call,-96.9,61.8,0.1,1.3,53.6,4,76
8222,Emergency_Service,-33.2,98.6,6.4,7.4,73.9,54,41
8223,Online_Gaming,-81.3,65.9,3.0,4.9,81.2,67,69
8224,Video_Streaming,-34.6,91.2,4.0,4.1,51.2,63,27
8225,Web_Browsing,-67.9,30.6,0.6,2.0,77.2,90,96
8226,File_Download,-23.9,45.4,19.2,21.1,84.1,7,56
8227,Emergency_Service,-89.0,28.8,4.9,5.6,59.8,63,71
8228,Voice_Call,-27.7,43.1,0.2,0.9,82.0,97,71
8229,Streaming,-43.2,46.8,2.4,3.5,83.7,18,68
8230,Voice_Call,-8.3,68.9,0.4,1.4,63.6,72,32
8231,File_Download,-100.0,47.9,19.1,20.3,69.0,23,76
8232,Emergency_Service,-65.7,47.6,4.8,5.6,84.1,13,39
8233,Online_Gaming,-74.8,94.0,2.0,3.0,56.2,90,95
8234,Background_Download,-97.4,80.0,8.4,9.6,87.9,84,55
8235,Online_Gaming,-66.7,43.5,2.8,2.9,81.3,58,36
8236,Video_Call,-15.4,22.9,1.8,3.4,89.3,97,1
8237,Video_Streaming,-77.7,70.2,8.5,10.2,66.5,79,64
8238,Online_Gaming,-10.6,33.3,1.5,2.5,97.7,52,27
8239,File_Download,-9.2,58.9,18.9,19.2,52.8,55,1
8240,Background_Download,-10.5,17.6,6.7,8.5,86.2,59,63
8241,VoIP_Call,-62.2,20.8,0.4,1.9,76.7,37,78
8242,Voice_Call,-96.4,39.3,0.3,1.8,83.3,73,91
8243,File_Download,-6.3,81.7,15.9,17.3,69.0,46,9
8244,Voice_Call,-35.8,94.4,0.1,0.6,80.6,49,86
8245,VoIP_Call,-45.2,52.7,0.4,2.1,52.8,87,54
8246,Video_Streaming,-33.3,16.5,5.2,6.4,95.9,75,10
8247,Video_Streaming,-49.8,19.3,8.1,8.2,83.1,58,58
8248,Background_Download,-0.5,90.0,5.4,6.4,59.0,79,8
8249,VoIP_Call,-97.8,45.2,0.5,1.7,89.4,90,33
8250,Web_Browsing,-3.4,34.8,0.7,1.0,98.6,7,22
8251,VoIP_Call,-21.8,85.0,0.3,1.5,96.9,21,85
8252,Background_Download,-76.2,65.0,8.5,8.8,50.4,45,43
8253,Web_Browsing,-55.6,38.6,0.8,2.2,78.1,16,87
8254,Video_Call,-71.1,98.1,1.6,3.2,73.5,84,39
8255,Web_Browsing,-66.3,24.0,0.8,1.9,52.5,85,6
8256,Online_Gaming,-7.9,58.2,2.8,3.2,52.1,80,29
8257,Background_Download,-60.9,96.4,7.1,9.1,73.8,93,94
8258,Web_Browsing,-25.5,31.2,0.7,1.6,82.3,17,32
8259,VoIP_Call,-82.6,57.9,0.3,0.8,78.2,43,32
8260,Online_Gaming,-58.3,61.5,1.3,2.5,71.6,80,92
8261,Streaming,-73.1,84.4,3.8,5.7,57.4,92,87
8262,File_Download,-8.3,76.6,15.4,16.9,97.6,1,43
8263,Video_Streaming,-9.7,25.7,7.8,9.3,56.9,4,16
8264,Video_Streaming,-45.7,16.7,8.6,9.3,77.8,23,29
8265,Web_Browsing,-77.9,30.5,0.8,2.6,63.9,58,63
8266,Streaming,-48.9,65.9,4.0,4.5,56.2,82,80
8267,Video_Call,-22.4,36.0,1.1,2.1,78.9,38,30
8268,Background_Download,-96.1,19.4,5.4,6.5,54.6,77,20
8269,File_Download,-63.4,81.3,13.9,15.0,50.6,2,36
8270,Video_Streaming,-66.0,82.2,8.1,8.8,55.5,13,77
8271,VoIP_Call,-96.0,56.9,0.3,2.1,99.5,36,0
8272,Video_Call,-6.6,37.6,1.5,1.7,75.1,80,33
8273,Background_Download,-52.7,48.1,8.1,9.6,98.5,51,9
8274,File_Download,-58.6,55.0,9.1,9.4,71.8,54,35
8275,VoIP_Call,-20.5,69.8,0.4,1.5,93.3,56,48
8276,Web_Browsing,-95.0,26.3,0.8,2.8,53.9,69,2
8277,Video_Streaming,-70.6,40.0,8.3,9.9,58.6,71,31
8278,Background_Download,-26.4,53.1,9.7,10.2,76.6,63,12
8279,Emergency_Service,-91.1,65.6,4.4,6.3,51.9,24,60
8280,File_Download,-4.9,83.0,9.1,9.2,89.2,78,81
8281,Video_Streaming,-2.3,59.6,5.2,6.7,62.5,46,81
8282,Voice_Call,-77.4,83.5,0.4,0.5,54.1,74,87
8283,Video_Call,-35.1,91.0,1.4,2.5,86.2,77,87
8284,Web_Browsing,-78.1,29.3,1.0,1.4,86.6,78,12
8285,Video_Call,-80.9,13.9,1.7,2.8,88.5,96,63
8286,File_Download,-28.7,25.0,6.5,6.7,67.4,7,95
8287,Streaming,-38.5,31.3,2.1,4.1,67.4,43,30
8288,Video_Streaming,-3.5,15.0,5.9,6.3,82.9,2,3
8289,File_Download,-48.6,84.8,8.1,9.7,64.9,41,48
8290,Video_Streaming,-5.5,34.9,3.3,5.0,52.7,78,66
8291,Streaming,-37.9,30.6,3.3,3.6,99.8,64,36
8292,Web_Browsing,-23.2,45.0,0.7,0.9,63.9,5,81
8293,Video_Streaming,-70.7,18.1,4.0,4.6,51.1,86,59
8294,Online_Gaming,-4.0,14.9,2.8,3.9,76.5,13,99
8295,Streaming,-83.9,45.7,3.1,4.6,77.1,39,89
8296,Emergency_Service,-17.9,31.0,9.2,10.7,67.3,91,13
8297,Voice_Call,-6.2,77.7,0.4,1.6,56.0,23,55
8298,VoIP_Call,-68.5,38.3,0.5,2.0,89.1,6,6
8299,Video_Call,-71.8,42.0,1.8,1.9,57.1,73,37
8300,Video_Streaming,-77.1,31.6,9.1,10.6,57.5,94,62
8301,Video_Streaming,-7.7,84.9,6.1,7.6,72.4,30,49
8302,Voice_Call,-57.5,26.2,0.4,1.9,68.1,65,98
8303,Voice_Call,-21.9,82.4,0.4,1.9,64.2,68,30
8304,Voice_Call,-97.7,41.4,0.3,0.4,52.0,87,76
8305,Online_Gaming,-69.4,79.7,1.2,2.4,76.3,22,35
8306,File_Download,-19.2,81.4,14.6,16.3,75.0,26,95
8307,Background_Download,-3.9,30.7,5.8,7.6,94.8,36,59
8308,File_Download,-59.3,67.4,14.5,16.2,70.0,80,13
8309,Video_Streaming,-97.6,12.8,8.3,8.9,67.1,33,95
8310,Emergency_Service,-52.2,99.1,4.4,5.6,85.3,74,52
8311,VoIP_Call,-46.8,30.2,0.5,1.2,82.8,50,63
8312,Background_Download,-34.5,25.4,5.7,6.9,78.1,32,44
8313,Voice_Call,-0.1,52.3,0.4,1.8,54.1,96,20
8314,Streaming,-91.2,64.3,4.3,5.6,71.7,79,1
8315,Streaming,-60.9,35.4,3.0,4.2,74.2,81,79
8316,File_Download,-74.5,63.9,14.6,14.7,99.3,42,21
8317,Emergency_Service,-90.9,73.6,8.2,9.5,94.1,89,95
8318,Video_Call,-2.4,60.6,1.8,3.4,99.1,36,83
8319,Voice_Call,-45.6,70.0,0.3,1.7,70.8,45,16
8320,VoIP_Call,-6.1,57.0,0.5,2.5,94.4,44,66
8321,Voice_Call,-6.2,60.4,0.4,2.2,95.0,89,94
8322,Online_Gaming,-55.2,11.3,1.4,2.3,88.2,37,56
8323,VoIP_Call,-81.2,22.6,0.3,0.4,73.3,35,43
8324,Video_Streaming,-34.4,87.0,6.3,7.9,89.7,63,63
8325,File_Download,-18.7,76.1,10.3,12.2,56.8,58,64
8326,Online_Gaming,-44.0,19.9,1.5,1.9,52.2,32,8
8327,Voice_Call,-77.9,30.8,0.2,0.8,81.5,5,71
8328,Streaming,-37.1,90.5,2.8,3.8,90.5,25,31
8329,File_Download,-97.4,60.3,5.4,7.0,54.8,9,13
8330,File_Download,-11.3,89.3,9.5,10.6,50.8,82,73
8331,Background_Download,-57.0,33.2,5.7,6.3,65.5,85,63
8332,Online_Gaming,-13.9,46.0,2.7,2.9,50.8,13,2
8333,Online_Gaming,-94.6,44.4,1.2,2.1,95.2,19,45
8334,VoIP_Call,-73.2,62.5,0.2,0.9,68.2,4,42
8335,Web_Browsing,-80.9,93.4,1.0,1.5,80.2,82,68
8336,Web_Browsing,-4.5,60.7,1.0,2.9,79.4,72,75
8337,Streaming,-93.0,38.8,4.9,5.7,64.7,17,38
8338,File_Download,-47.2,11.0,13.3,14.4,95.4,6,68
8339,Streaming,-76.6,47.0,4.7,5.8,99.4,35,15
8340,Online_Gaming,-36.4,34.9,1.7,1.8,67.3,84,9
8341,File_Download,-9.7,56.7,16.6,17.5,73.0,20,28
8342,Web_Browsing,-79.0,23.5,0.8,1.5,58.8,21,0
8343,Video_Streaming,-62.6,67.5,8.6,8.7,63.0,33,8
8344,Web_Browsing,-74.8,79.9,0.7,0.8,76.0,74,86
8345,Web_Browsing,-97.4,53.6,0.6,1.9,97.5,33,10
8346,Streaming,-62.6,24.2,2.7,3.8,56.3,82,89
8347,VoIP_Call,-76.4,65.1,0.2,1.7,58.8,20,52
8348,Streaming,-85.2,34.2,3.3,3.7,59.6,58,36
8349,Web_Browsing,-92.3,92.0,0.6,2.2,63.2,94,5
8350,Voice_Call,-56.4,94.7,0.3,1.2,50.1,63,26
8351,Web_Browsing,-82.4,25.3,0.5,1.1,90.0,33,92
8352,Streaming,-48.0,66.2,2.3,4.2,76.1,45,88
8353,Web_Browsing,-82.9,79.3,0.5,1.0,81.8,92,8
8354,Background_Download,-16.7,28.8,5.0,5.0,61.7,76,87
8355,Video_Streaming,-55.9,35.2,9.0,10.6,66.1,68,14
8356,Streaming,-1.5,41.1,4.4,6.1,88.7,17,81
8357,Emergency_Service,-65.9,55.8,7.1,7.8,58.3,25,29
8358,Streaming,-9.1,39.8,4.8,5.2,95.1,92,29
8359,Video_Streaming,-6.6,28.5,5.5,6.3,56.7,90,63
8360,VoIP_Call,-98.0,41.4,0.3,2.0,91.8,39,59
8361,File_Download,-10.4,62.9,13.6,14.5,59.1,42,60
8362,Emergency_Service,-6.2,38.5,7.7,8.7,95.8,6,27
8363,File_Download,-20.1,14.8,18.1,19.0,70.3,86,24
8364,VoIP_Call,-22.5,88.7,0.5,1.3,92.1,79,80
8365,Video_Streaming,-26.4,73.6,7.4,9.4,52.8,84,11
8366,File_Download,-25.8,64.0,12.0,12.7,60.9,35,92
8367,Video_Call,-61.5,65.2,1.3,3.0,85.7,93,90
8368,Streaming,-41.5,57.5,2.8,4.6,90.8,54,48
8369,Background_Download,-83.8,41.2,5.0,5.8,98.5,46,63
8370,Voice_Call,-64.8,81.4,0.3,2.1,52.1,79,51
8371,Streaming,-27.2,74.0,2.6,2.9,84.4,25,96
8372,Video_Call,-26.8,92.9,1.9,2.5,58.5,71,71
8373,Video_Call,-60.3,50.1,1.4,3.1,82.3,36,84
8374,Video_Call,-15.5,18.5,2.0,3.0,70.4,98,68
8375,Background_Download,-36.3,20.2,9.8,10.4,69.8,46,10
8376,Emergency_Service,-62.4,17.3,6.8,8.3,93.7,67,67
8377,Online_Gaming,-99.0,60.9,1.1,2.5,72.2,72,60
8378,Web_Browsing,-4.7,94.0,0.7,2.4,88.7,61,18
8379,VoIP_Call,-15.8,99.0,0.1,0.6,80.0,58,14
8380,Streaming,-1.4,82.0,2.3,4.1,99.0,12,62
8381,Web_Browsing,-92.6,58.6,0.9,2.4,89.7,8,92
8382,Emergency_Service,-53.3,70.3,4.2,4.8,51.5,59,3
8383,Emergency_Service,-7.3,70.5,5.3,6.8,52.9,79,29
8384,Streaming,-79.1,82.9,3.2,3.7,53.2,13,55
8385,Voice_Call,-0.4,51.0,0.1,1.8,84.6,85,16
8386,Web_Browsing,-98.0,55.1,0.8,1.2,90.7,41,2
8387,Voice_Call,-47.5,84.6,0.3,0.6,75.1,39,2
8388,VoIP_Call,-45.3,16.0,0.5,1.9,56.2,8,25
8389,Background_Download,-95.8,57.8,8.3,9.0,84.1,11,79
8390,Voice_Call,-22.0,23.4,0.3,1.1,59.2,35,42
8391,Web_Browsing,-91.8,21.6,0.6,2.0,68.1,59,36
8392,Voice_Call,-66.4,10.2,0.1,0.9,96.6,76,58
8393,Emergency_Service,-38.1,93.7,4.2,4.8,74.1,88,66
8394,VoIP_Call,-17.6,12.1,0.1,1.4,78.2,90,9
8395,Video_Streaming,-7.4,61.6,4.4,5.5,64.0,2,78
8396,Online_Gaming,-75.5,45.8,1.7,3.2,55.1,62,19
8397,Video_Call,-93.4,34.5,1.8,2.2,96.5,16,20
8398,Web_Browsing,-39.2,98.5,0.8,1.7,61.2,51,70
8399,Video_Call,-30.7,47.9,1.3,2.2,53.3,56,83
8400,File_Download,-11.8,56.6,8.9,9.4,74.5,3,6
8401,Background_Download,-74.8,39.4,6.3,7.0,79.4,46,30
8402,Web_Browsing,-45.8,63.2,0.6,2.5,88.5,86,34
8403,Emergency_Service,-38.2,65.4,7.9,8.9,92.8,23,8
8404,Video_Call,-55.1,62.7,1.3,2.4,67.1,83,61
8405,Video_Streaming,-60.5,12.3,7.2,8.1,51.2,54,71
8406,VoIP_Call,-68.2,81.1,0.1,0.4,77.1,66,4
8407,Video_Streaming,-10.7,91.7,5.8,6.7,86.9,90,73
8408,Background_Download,-38.3,30.0,8.6,9.6,92.5,0,90
8409,Video_Call,-3.8,85.3,1.9,3.7,66.6,57,35
8410,Voice_Call,-38.3,40.3,0.5,0.5,84.1,41,93
8411,Online_Gaming,-55.2,88.9,1.6,3.5,50.0,85,88
8412,Emergency_Service,-69.1,98.1,5.8,6.0,61.7,45,72
8413,Video_Streaming,-33.3,29.6,9.4,10.0,61.2,53,61
8414,File_Download,-5.2,97.7,14.4,15.0,51.4,96,20
8415,Web_Browsing,-25.1,76.3,0.8,2.8,58.8,49,79
8416,Video_Streaming,-76.8,26.2,7.7,9.0,96.5,16,72
8417,VoIP_Call,-21.8,19.0,0.2,2.1,82.9,5,3
8418,Background_Download,-87.6,66.1,9.2,10.4,50.5,7,24
8419,Emergency_Service,-87.6,20.1,6.3,7.7,74.8,35,55
8420,Online_Gaming,-84.5,18.3,1.2,2.6,83.5,18,6
8421,Emergency_Service,-42.1,28.6,5.9,7.2,84.6,14,83
8422,VoIP_Call,-90.0,31.7,0.2,0.9,79.0,90,47
8423,Online_Gaming,-45.3,13.7,3.0,3.6,78.1,78,33
8424,Voice_Call,-1.8,41.3,0.4,0.7,51.0,10,78
8425,Web_Browsing,-48.2,96.7,0.7,2.5,96.8,60,43
8426,Streaming,-85.5,66.7,4.6,6.4,95.4,92,68
8427,Background_Download,-1.8,41.7,8.2,9.0,79.9,31,98
8428,Video_Streaming,-90.3,88.3,6.4,6.7,61.2,90,39
8429,Video_Streaming,-24.9,49.3,9.6,10.4,82.2,24,99
8430,VoIP_Call,-36.3,52.0,0.2,0.7,70.4,22,65
8431,Streaming,-94.2,66.8,3.3,4.0,69.9,58,6
8432,Web_Browsing,-24.7,42.3,0.5,0.8,67.2,62,67
8433,Background_Download,-36.4,34.6,7.1,7.1,61.0,92,3
8434,Video_Call,-63.0,50.1,1.6,3.5,92.7,49,27
8435,VoIP_Call,-7.9,45.5,0.2,1.5,59.1,19,18
8436,VoIP_Call,-95.5,35.9,0.4,1.9,92.8,53,37
8437,Voice_Call,-91.0,49.1,0.3,0.9,96.8,58,46
8438,VoIP_Call,-68.6,70.8,0.1,1.5,52.8,95,76
8439,Streaming,-93.9,99.7,4.9,6.7,70.9,96,71
8440,Video_Call,-66.0,57.5,1.5,3.4,99.4,45,28
8441,Background_Download,-78.4,47.7,7.6,8.0,54.1,82,76
8442,File_Download,-39.7,52.6,17.4,17.5,68.8,66,80
8443,VoIP_Call,-92.5,68.4,0.5,1.4,56.1,5,62
8444,Video_Streaming,-90.8,71.0,9.5,11.4,50.6,97,83
8445,Emergency_Service,-50.4,54.5,5.0,6.4,84.8,69,17
8446,File_Download,-6.6,93.3,9.6,10.0,70.8,62,64
8447,Emergency_Service,-16.5,25.6,7.1,7.7,96.2,28,22
8448,Web_Browsing,-12.8,19.0,0.6,1.7,74.6,98,69
8449,Web_Browsing,-3.6,15.6,0.9,1.7,96.7,33,5
8450,VoIP_Call,-27.9,83.5,0.1,1.0,50.8,22,10
8451,VoIP_Call,-21.4,46.2,0.4,0.7,87.8,79,15
8452,Video_Call,-92.8,62.6,2.0,3.5,81.9,28,82
8453,Online_Gaming,-91.7,52.9,2.1,3.0,62.8,80,12
8454,Voice_Call,-75.2,78.4,0.3,0.6,63.4,15,61
8455,Voice_Call,-81.4,58.0,0.2,1.0,53.4,29,69
8456,Web_Browsing,-48.3,12.5,0.9,1.9,62.0,96,73
8457,Online_Gaming,-36.5,99.5,1.3,1.9,90.6,45,92
8458,Streaming,-99.2,43.4,2.7,3.4,91.6,33,2
8459,Background_Download,-3.6,80.3,10.0,10.1,90.7,66,35
8460,Online_Gaming,-52.4,19.9,1.5,2.3,95.5,16,40
8461,Video_Streaming,-2.5,18.5,7.5,7.5,71.9,47,36
8462,Emergency_Service,-26.5,52.8,6.4,7.6,61.0,34,16
8463,VoIP_Call,-40.4,78.9,0.3,1.8,59.7,78,33
8464,File_Download,-55.6,97.6,19.3,19.5,70.9,27,48
8465,Online_Gaming,-17.3,46.2,1.5,3.2,58.2,8,24
8466,Video_Call,-16.0,69.5,1.7,2.7,78.6,66,36
8467,Streaming,-29.4,30.0,3.0,4.0,51.4,73,25
8468,Emergency_Service,-75.5,62.6,8.5,9.7,72.1,53,70
8469,Streaming,-63.8,43.7,4.7,5.8,93.8,70,33
8470,Video_Streaming,-8.7,77.4,8.0,9.9,88.6,37,1
8471,Streaming,-18.7,11.9,4.1,4.7,60.5,59,66
8472,File_Download,-99.1,40.4,14.3,16.1,71.4,89,50
8473,Emergency_Service,-62.4,24.4,2.0,2.1,86.6,61,59
8474,Video_Call,-63.1,43.1,1.0,1.4,67.4,26,34
8475,Voice_Call,-78.5,98.2,0.4,2.1,95.3,31,46
8476,Online_Gaming,-48.3,89.3,2.7,4.1,69.5,69,91
8477,Video_Streaming,-53.3,69.0,4.8,5.5,92.6,74,23
8478,Streaming,-56.8,84.1,5.0,6.2,56.1,45,93
8479,Video_Call,-38.7,25.9,1.2,1.6,82.4,33,35
8480,File_Download,-99.2,68.5,9.2,9.4,75.2,26,63
8481,Video_Streaming,-47.0,32.6,8.9,10.1,97.2,23,20
8482,Video_Call,-10.0,70.8,1.3,2.1,60.4,25,57
8483,Online_Gaming,-53.9,63.0,2.8,3.1,55.4,14,20
8484,VoIP_Call,-87.7,55.2,0.2,1.6,89.8,83,97
8485,Voice_Call,-10.3,89.1,0.4,1.1,84.7,2,51
8486,Background_Download,-43.3,21.5,9.4,10.9,53.6,95,0
8487,Online_Gaming,-0.0,43.8,1.5,3.5,93.4,47,80
8488,VoIP_Call,-44.9,73.5,0.3,1.9,65.9,5,41
8489,Video_Call,-7.4,15.3,1.7,3.6,83.1,53,1
8490,Video_Call,-24.5,56.2,1.8,3.1,98.8,45,16
8491,Web_Browsing,-45.4,10.2,0.7,2.7,85.3,71,58
8492,Voice_Call,-28.9,58.2,0.4,0.8,77.7,9,89
8493,File_Download,-82.0,44.7,5.8,7.7,52.8,40,55
8494,Streaming,-78.9,55.9,2.2,3.9,96.9,22,80
8495,Video_Call,-98.4,75.3,1.4,1.6,95.0,5,50
8496,Video_Streaming,-80.8,60.5,4.9,6.1,71.0,89,4
8497,Streaming,-9.5,90.4,2.5,3.4,51.0,41,7
8498,Video_Streaming,-5.6,46.3,8.4,9.6,62.9,47,36
8499,File_Download,-40.5,93.6,10.9,11.5,77.2,34,53
8500,Background_Download,-69.3,79.5,7.0,8.7,50.7,11,63
8501,Background_Download,-30.4,12.8,5.6,6.1,82.6,10,12
8502,Video_Call,-40.5,92.2,1.5,2.8,74.3,9,58
8503,Online_Gaming,-83.7,45.1,1.4,1.7,83.9,18,24
8504,VoIP_Call,-47.2,61.3,0.5,1.0,77.6,63,62
8505,Voice_Call,-93.7,84.7,0.5,1.0,92.0,48,30
8506,Background_Download,-69.2,93.1,7.4,7.5,62.7,95,78
8507,Emergency_Service,-32.8,29.3,2.4,4.3,92.8,51,39
8508,Background_Download,-45.7,99.7,7.6,7.7,95.7,10,42
8509,Online_Gaming,-26.9,88.3,2.8,3.7,83.0,84,67
8510,Background_Download,-92.9,23.2,5.2,6.0,62.9,55,76
8511,Video_Call,-84.8,23.4,1.9,3.3,96.8,82,20
8512,Video_Streaming,-13.4,23.6,7.2,7.7,87.2,82,95
8513,Background_Download,-60.7,83.7,9.2,11.1,70.6,67,10
8514,Emergency_Service,-76.0,57.8,7.2,7.5,84.3,92,76
8515,Background_Download,-31.3,72.3,7.5,8.8,76.4,21,59
8516,Background_Download,-30.4,29.5,8.5,9.5,61.2,38,70
8517,Online_Gaming,-60.7,90.5,1.6,2.7,61.3,5,77
8518,Emergency_Service,-16.7,91.5,2.7,3.0,87.7,44,4
8519,Web_Browsing,-94.0,72.0,0.6,2.3,98.8,9,78
8520,Emergency_Service,-27.7,13.6,2.5,3.2,81.4,76,37
8521,Voice_Call,-37.1,17.7,0.3,0.9,99.3,89,71
8522,VoIP_Call,-41.1,63.4,0.4,2.2,72.0,32,46
8523,Video_Streaming,-93.2,30.4,6.6,7.1,60.0,10,27
8524,Emergency_Service,-27.3,17.1,5.1,5.8,87.4,50,13
8525,Voice_Call,-67.2,76.3,0.3,1.1,82.4,84,39
8526,Video_Call,-44.9,92.4,1.9,3.2,79.2,22,37
8527,Voice_Call,-13.4,19.4,0.3,0.7,53.0,50,44
8528,File_Download,-75.5,33.2,11.5,12.7,69.7,96,68
8529,Streaming,-28.7,68.5,2.2,3.4,89.9,92,66
8530,Web_Browsing,-36.1,71.5,0.5,2.1,92.8,52,42
8531,Web_Browsing,-61.0,71.9,1.0,2.0,74.0,38,58
8532,Video_Call,-49.9,97.4,1.6,2.3,73.7,24,69
8533,Background_Download,-50.9,100.0,7.0,8.5,78.4,67,81
8534,VoIP_Call,-36.7,17.6,0.3,2.3,61.2,62,62
8535,Streaming,-97.6,56.0,4.8,6.8,98.3,39,51
8536,Online_Gaming,-11.0,44.5,1.5,1.9,75.6,89,74
8537,Web_Browsing,-8.8,98.1,0.6,1.4,63.3,24,28
8538,Video_Call,-90.0,25.0,1.5,2.5,60.1,82,7
8539,Video_Streaming,-93.5,75.2,4.4,5.6,56.2,92,89
8540,Video_Call,-61.1,27.2,1.4,2.0,96.7,24,11
8541,Background_Download,-17.3,35.8,8.5,10.3,57.6,76,98
8542,Background_Download,-50.1,98.5,7.9,8.5,61.4,3,2
8543,Online_Gaming,-10.6,44.3,2.3,3.6,62.4,89,71
8544,Streaming,-8.8,36.8,3.7,5.3,52.3,46,85
8545,Voice_Call,-60.3,63.4,0.2,1.2,91.2,20,21
8546,Video_Streaming,-12.2,74.5,8.8,9.5,79.1,70,21
8547,VoIP_Call,-28.3,12.0,0.1,1.7,79.6,92,26
8548,Video_Streaming,-45.4,29.1,4.6,5.5,51.6,47,54
8549,File_Download,-47.1,26.0,11.8,13.7,65.1,68,59
8550,VoIP_Call,-73.7,88.2,0.3,0.9,53.4,95,17
8551,Background_Download,-63.7,64.4,7.7,9.0,84.9,50,43
8552,Web_Browsing,-14.4,50.2,0.9,1.0,56.4,58,72
8553,Emergency_Service,-62.9,75.0,6.2,8.0,87.8,71,46
8554,Web_Browsing,-29.6,54.4,1.0,2.0,50.2,23,16
8555,Video_Call,-25.4,61.5,1.7,3.5,63.2,20,35
8556,Video_Call,-55.4,14.8,1.4,1.7,91.9,2,58
8557,Video_Streaming,-8.5,17.8,9.6,9.7,97.4,74,51
8558,Emergency_Service,-87.4,43.0,9.6,11.2,52.7,67,1
8559,File_Download,-60.7,88.5,16.3,17.8,52.8,18,81
8560,File_Download,-48.9,38.9,16.4,18.2,56.2,95,51
8561,VoIP_Call,-62.5,39.7,0.3,0.8,96.6,87,68
8562,File_Download,-12.8,83.0,16.3,17.5,75.6,9,16
8563,VoIP_Call,-95.7,89.3,0.3,1.6,84.0,54,83
8564,Voice_Call,-78.1,40.7,0.2,0.8,63.7,50,36
8565,Video_Streaming,-36.7,32.0,5.1,5.7,82.8,87,85
8566,File_Download,-31.6,86.9,10.1,10.6,90.3,57,90
8567,File_Download,-6.9,21.0,19.1,21.0,56.0,66,41
8568,Emergency_Service,-61.3,82.7,6.2,7.7,59.6,62,26
8569,File_Download,-87.2,27.2,8.8,10.5,90.2,35,40
8570,VoIP_Call,-50.2,37.6,0.3,1.9,61.7,62,71
8571,Emergency_Service,-32.9,70.2,3.2,4.1,90.2,40,22
8572,Online_Gaming,-87.8,99.3,2.0,3.6,67.0,43,2
8573,Background_Download,-99.8,93.9,9.1,10.0,88.7,96,83
8574,Web_Browsing,-93.9,81.2,0.9,1.9,61.5,14,88
8575,Streaming,-19.9,67.6,2.8,3.0,64.0,59,43
8576,Video_Streaming,-43.9,10.9,5.6,6.8,73.5,16,57
8577,Video_Streaming,-3.6,82.9,7.8,8.8,65.0,78,57
8578,Background_Download,-53.2,47.4,8.4,9.7,84.4,83,52
8579,Background_Download,-51.0,67.5,8.0,9.9,89.8,0,54
8580,Emergency_Service,-48.0,68.2,2.5,2.9,58.8,59,65
8581,Online_Gaming,-84.2,63.4,2.6,4.1,73.9,97,48
8582,Online_Gaming,-42.4,90.3,3.0,3.0,54.7,13,14
8583,Streaming,-23.6,13.2,2.2,2.8,89.3,83,35
8584,Background_Download,-9.9,74.7,9.8,11.0,54.1,11,1
